transaction_amount,time_since_last_transaction,merchant_category,account_age,is_foreign_transaction,device_mismatch,is_fraudulent
56.45,9.69,grocery,407,0,0,0
32.82,7.8,pharmacy,208,1,0,0
3.26,21.85,other,410,0,0,0
2.82,29.61,pharmacy,583,0,0,0
7.05,4.35,other,454,0,0,0
33.48,63.4,restaurant,425,0,0,0
58.71,19.37,pharmacy,200,0,0,0
13.58,29.19,atm,244,0,0,0
21.49,19.61,restaurant,76,0,0,0
22.62,1.12,pharmacy,229,0,0,0
24.73,9.39,entertainment,297,0,0,0
24.98,31.19,grocery,136,0,0,0
19.64,64.6,online_retail,146,0,0,0
18.83,27.06,restaurant,159,0,0,0
9.83,0.18,grocery,302,0,0,0
34.18,67.32,grocery,450,0,0,0
58.07,27.57,pharmacy,517,0,0,0
11.6,1.22,atm,424,1,0,0
26.04,23.61,hotel,582,0,1,1
11.84,30.97,airline,688,0,0,0
26.6,8.87,entertainment,353,0,0,0
13.92,45.89,online_retail,499,0,0,0
17.09,67.15,pharmacy,111,0,0,0
11.21,0.28,gas_station,361,0,0,1
32.36,52.6,pharmacy,424,0,0,0
2.69,45.62,restaurant,533,1,0,0
37.45,13.07,online_retail,310,0,0,0
45.23,42.84,gas_station,341,0,0,0
11.06,42.15,atm,82,0,0,0
8.12,23.49,pharmacy,244,0,0,0
26.69,38.5,pharmacy,475,0,0,0
18.36,16.94,restaurant,194,1,1,1
14.41,26.52,pharmacy,482,0,0,0
20.15,1.46,other,599,0,0,0
39.06,30.35,entertainment,30,0,0,0
11.9,35.12,hotel,398,0,0,0
127.74,16.29,airline,257,1,0,0
16.21,15.49,hotel,210,0,0,0
49.26,21.82,gas_station,547,1,0,0
7.75,35.29,pharmacy,644,0,0,0
104.14,3.29,online_retail,515,0,0,0
12.38,4.12,online_retail,452,0,0,0
75.28,43.81,entertainment,439,0,0,0
220.39,123.2,hotel,611,0,0,0
6.73,46.59,hotel,374,0,0,0
13.07,0.72,online_retail,355,0,0,0
6.51,0.04,gas_station,500,0,0,0
11.71,6.51,entertainment,266,0,0,0
52.27,21.63,grocery,253,0,0,0
26.75,6.68,pharmacy,804,0,0,0
3.32,20.61,restaurant,299,0,0,0
6.67,8.11,other,93,0,0,0
7.78,37.06,atm,614,0,0,0
14.52,8.9,pharmacy,30,0,0,0
11.4,37.59,gas_station,418,0,0,0
10.74,36.59,hotel,30,0,0,0
135.27,16.65,online_retail,960,1,0,0
6.56,37.14,hotel,536,0,0,0
16.79,5.68,grocery,305,1,0,0
22.24,118.16,gas_station,134,0,0,0
30.74,28.28,online_retail,334,0,0,0
113.44,4.09,other,447,0,0,0
347.26,14.14,grocery,379,0,0,0
16.31,14.57,grocery,576,0,0,0
21.45,15.33,entertainment,374,0,0,0
7.97,6.5,atm,273,0,0,0
59.66,15.34,atm,30,0,0,0
19.68,9.59,entertainment,265,0,0,0
43.27,23.55,atm,588,0,0,0
45.85,18.56,gas_station,331,1,1,1
18.24,45.83,online_retail,472,0,0,0
22.76,13.86,airline,577,0,0,0
57.79,18.0,grocery,349,0,0,0
12.81,41.55,pharmacy,431,0,0,0
43.11,19.31,restaurant,127,0,0,0
34.35,114.45,pharmacy,447,0,0,0
8.11,22.39,entertainment,258,0,0,0
16.19,0.21,restaurant,519,0,0,0
12.91,32.37,airline,502,0,0,0
26.12,23.99,gas_station,738,0,0,0
192.03,2.32,atm,152,0,0,0
15.47,36.14,online_retail,30,0,1,1
9.42,18.93,gas_station,387,0,0,0
21.55,4.96,entertainment,516,0,0,0
16.66,34.87,hotel,301,0,1,0
185.68,42.14,other,494,0,0,0
6.82,9.42,airline,282,0,0,0
14.18,6.48,grocery,356,1,0,0
49.27,33.54,online_retail,243,0,0,0
1.86,1.82,other,491,0,0,0
26.23,3.47,gas_station,157,0,0,0
37.03,7.23,other,80,0,0,0
28.01,12.61,hotel,546,1,0,0
7.18,0.38,hotel,722,0,0,1
99.1,0.68,pharmacy,238,1,0,0
17.06,13.69,hotel,396,0,0,0
2.37,33.97,restaurant,522,1,0,0
7.99,41.52,airline,217,1,0,0
17.44,43.67,airline,355,0,0,0
238.91,87.12,grocery,140,0,0,0
3.29,15.77,entertainment,578,0,0,0
40.89,30.79,online_retail,360,0,0,0
152.2,0.45,atm,569,0,0,0
5.53,6.06,online_retail,589,1,0,0
20.89,17.27,gas_station,364,0,0,0
7.46,28.08,grocery,304,0,0,0
16.73,3.3,pharmacy,646,0,0,0
6.84,6.08,entertainment,224,0,0,0
20.6,33.0,entertainment,450,0,0,0
8.86,9.11,pharmacy,462,0,0,0
10.8,22.3,online_retail,246,1,0,0
302.52,6.12,atm,354,1,0,0
13.24,20.01,restaurant,311,0,0,0
17.08,23.2,grocery,395,0,0,0
28.42,10.8,other,212,1,0,0
36.28,18.01,entertainment,424,0,0,0
7.45,13.16,online_retail,550,0,0,0
77.31,31.91,airline,432,0,0,0
83.56,58.47,entertainment,362,0,0,0
14.07,56.98,airline,452,0,0,0
7.98,21.1,hotel,74,0,0,0
4.99,0.94,restaurant,87,0,0,0
25.03,29.93,atm,72,0,0,0
16.7,0.13,gas_station,389,0,0,1
40.34,8.47,other,721,0,0,0
16.58,1.23,grocery,421,0,0,0
4.11,38.92,atm,641,0,0,0
40.2,28.07,grocery,486,0,0,0
162.17,78.61,grocery,446,0,0,0
52.99,15.68,other,314,0,0,0
23.43,6.95,other,572,0,0,0
12.05,7.92,airline,441,0,0,0
14.24,3.18,hotel,681,1,0,0
51.9,45.18,entertainment,583,0,0,0
23.5,4.23,online_retail,763,0,0,0
35.63,7.45,airline,163,0,0,0
4.92,3.49,restaurant,334,0,0,0
26.24,55.13,gas_station,30,0,0,0
23.11,16.08,online_retail,604,0,0,0
68.84,10.21,hotel,119,0,0,0
18.93,24.53,other,608,0,0,0
22.24,45.32,airline,324,0,0,0
18.66,13.59,hotel,119,0,0,0
34.66,13.4,atm,280,0,0,0
16.82,36.62,restaurant,746,0,0,0
39.92,22.12,restaurant,550,0,0,0
55.5,39.27,gas_station,45,0,0,0
4.5,20.29,atm,653,0,0,0
33.91,7.69,atm,187,0,0,0
24.37,34.69,online_retail,489,0,0,0
89.98,54.03,online_retail,30,1,1,1
6.19,61.5,hotel,116,0,0,0
14.87,20.0,other,485,0,0,0
44.93,18.09,pharmacy,666,0,0,0
12.83,12.05,grocery,458,0,0,0
18.05,9.43,grocery,545,0,0,0
31.82,41.81,restaurant,329,0,0,0
7.83,38.55,pharmacy,63,0,1,1
44.31,3.14,other,160,1,0,0
161.23,12.3,restaurant,428,0,0,0
105.5,2.96,restaurant,320,0,0,0
71.2,6.15,grocery,341,0,0,0
63.73,59.36,pharmacy,30,0,0,0
9.32,36.82,other,265,0,0,0
69.5,17.87,hotel,158,0,0,0
91.89,98.29,pharmacy,626,0,0,0
18.34,11.46,gas_station,169,0,0,0
4.74,5.27,online_retail,30,0,0,0
15.17,2.31,hotel,186,0,0,0
4.72,7.29,grocery,30,0,1,1
10.52,71.89,hotel,215,0,0,0
18.86,16.06,online_retail,463,0,0,0
16.92,2.59,grocery,98,0,0,0
29.87,32.4,pharmacy,100,0,0,0
36.54,4.39,pharmacy,151,0,0,0
10.73,0.29,hotel,397,0,0,0
89.97,24.81,hotel,432,1,1,1
30.73,14.17,online_retail,558,0,0,0
10.86,20.26,hotel,445,0,0,0
21.28,19.44,pharmacy,277,1,0,0
5.47,2.14,gas_station,360,0,0,0
70.62,0.8,atm,435,0,0,0
3.71,30.47,other,604,1,0,0
13.43,13.0,restaurant,457,1,0,0
46.42,78.11,gas_station,672,0,0,0
6.24,8.15,pharmacy,242,0,0,0
43.36,11.51,online_retail,521,0,0,0
28.79,24.11,other,354,0,0,0
31.95,20.02,other,791,0,0,0
487.6,31.12,entertainment,488,0,0,0
18.65,16.98,pharmacy,429,1,0,0
5.35,6.34,entertainment,405,0,0,0
36.76,7.27,pharmacy,352,0,0,0
24.25,73.03,online_retail,564,0,0,0
14.87,21.5,online_retail,860,0,0,0
5.11,40.39,airline,535,0,0,0
15.32,12.04,restaurant,30,0,1,1
87.76,22.45,pharmacy,722,0,0,0
18.99,34.16,grocery,608,0,0,0
14.13,33.24,hotel,384,0,0,0
4.98,61.01,gas_station,160,0,0,0
135.13,1.3,pharmacy,439,0,0,0
18.84,6.58,atm,276,1,0,0
5.77,2.49,airline,221,0,0,0
16.48,28.75,entertainment,340,0,0,0
5.2,11.7,pharmacy,510,0,0,0
36.43,16.45,hotel,292,0,0,0
10.37,28.15,atm,30,0,0,0
19.9,12.28,restaurant,607,0,0,0
14.76,5.99,entertainment,359,0,0,0
12.32,36.53,restaurant,714,0,0,0
37.79,84.81,airline,338,0,0,0
7.95,68.31,grocery,381,0,0,0
10.18,36.94,atm,173,1,0,0
7.43,60.52,atm,366,0,0,0
13.95,5.9,hotel,221,0,0,0
8.99,8.29,hotel,315,0,0,0
22.94,21.25,online_retail,557,0,0,0
12.69,44.65,restaurant,301,0,0,0
15.03,13.86,atm,31,0,0,0
56.19,13.51,atm,53,1,0,0
10.03,7.81,gas_station,606,0,0,0
42.66,8.24,grocery,283,1,0,0
9.67,14.06,airline,363,0,0,0
4.0,60.37,airline,30,0,0,0
35.21,22.95,airline,30,0,0,0
65.57,8.14,gas_station,492,0,0,0
63.16,14.21,grocery,252,0,0,0
37.22,1.06,airline,398,0,1,1
10.38,8.29,restaurant,557,0,0,0
29.26,11.73,online_retail,30,0,0,0
61.73,50.82,airline,416,1,0,0
75.12,23.93,online_retail,271,0,0,0
25.73,6.2,online_retail,131,1,0,0
10.52,25.7,airline,474,0,0,0
18.95,95.51,online_retail,462,0,0,0
275.98,5.17,grocery,824,0,0,0
57.15,3.89,grocery,591,0,0,0
4.59,37.52,pharmacy,358,0,0,0
23.17,32.15,grocery,51,0,0,0
28.97,16.24,online_retail,110,0,0,0
56.62,40.51,pharmacy,302,0,0,0
40.28,0.6,hotel,777,0,0,0
9.09,3.57,gas_station,552,0,0,0
3.47,4.53,restaurant,279,0,0,0
5.92,17.37,gas_station,112,0,0,0
9.46,33.22,restaurant,519,1,0,0
35.55,8.96,entertainment,293,0,0,0
36.04,28.66,grocery,528,0,0,0
17.13,9.08,other,354,0,0,0
39.28,21.79,hotel,408,0,0,0
48.15,21.28,atm,314,0,0,0
384.83,6.32,online_retail,172,0,0,0
36.2,14.01,online_retail,398,0,0,0
117.97,4.07,grocery,418,0,0,0
9.4,21.04,online_retail,556,0,0,0
9.83,18.18,grocery,171,0,0,0
6.26,6.19,grocery,426,0,0,0
29.42,60.47,gas_station,345,0,0,0
27.47,30.68,other,652,0,0,0
37.65,5.47,hotel,150,0,0,0
12.77,17.44,pharmacy,433,1,1,1
4.93,19.25,other,560,0,0,0
423.71,55.01,online_retail,57,0,0,0
16.11,44.57,online_retail,247,0,0,0
4.66,18.68,entertainment,341,0,0,0
18.54,27.18,online_retail,212,0,0,0
16.05,7.88,restaurant,274,0,0,0
127.46,116.13,hotel,433,0,0,0
7.61,88.93,atm,224,0,0,0
24.46,94.91,atm,552,0,0,0
26.11,9.75,atm,534,0,0,0
23.3,12.88,atm,322,0,0,0
11.17,119.1,other,213,0,0,0
91.66,40.72,gas_station,170,0,1,0
9.09,11.43,pharmacy,243,0,0,0
14.26,9.13,hotel,222,0,0,0
174.26,2.91,gas_station,289,0,0,0
5.25,3.5,atm,713,1,0,0
16.43,14.21,airline,43,0,0,0
21.31,1.77,restaurant,640,0,0,0
151.71,83.11,online_retail,97,0,0,0
23.38,19.5,hotel,424,0,0,0
14.74,64.74,entertainment,88,0,0,0
14.22,62.65,hotel,358,0,0,0
24.89,3.88,online_retail,393,0,0,0
15.44,9.91,other,326,0,0,0
65.08,7.26,grocery,601,0,0,0
41.32,44.22,grocery,458,0,0,0
50.5,37.3,other,285,0,0,0
19.55,17.03,other,540,0,0,0
4.05,0.87,pharmacy,349,1,0,0
89.5,40.34,entertainment,443,0,0,0
34.55,5.78,gas_station,556,0,0,0
148.24,2.36,entertainment,426,0,0,0
80.58,9.14,gas_station,123,0,0,0
69.35,4.0,atm,634,0,1,1
16.19,29.41,entertainment,522,1,0,0
258.07,89.69,restaurant,69,0,0,0
31.54,20.69,entertainment,497,0,0,0
25.1,0.18,airline,450,0,0,0
108.12,12.19,online_retail,99,0,0,0
17.24,9.65,restaurant,279,0,0,0
103.99,14.86,entertainment,30,0,0,0
7.09,83.87,restaurant,289,0,0,0
6.04,32.43,restaurant,255,1,0,0
16.44,12.53,hotel,368,0,0,0
1.44,8.16,entertainment,208,0,0,0
44.86,10.35,restaurant,483,1,0,0
3.4,48.95,entertainment,416,0,0,0
27.55,18.16,airline,608,0,0,0
6.03,56.07,gas_station,153,0,0,0
331.57,11.31,airline,708,0,0,0
30.26,6.65,atm,410,0,0,0
11.05,57.23,atm,333,0,0,0
13.23,78.75,hotel,548,0,0,0
21.65,8.54,grocery,30,1,0,0
4.21,2.16,entertainment,440,0,0,0
51.72,19.88,grocery,411,0,0,0
16.07,104.76,gas_station,112,0,0,0
97.55,51.83,hotel,384,0,0,0
28.61,6.29,grocery,754,0,0,0
12.0,3.91,gas_station,444,0,0,0
15.71,18.13,online_retail,721,1,0,0
19.11,22.07,gas_station,261,0,0,0
9.5,1.03,pharmacy,420,0,0,0
13.69,12.75,online_retail,423,0,0,0
893.23,28.09,pharmacy,324,0,0,0
16.19,0.33,hotel,267,0,0,0
3.03,17.45,grocery,313,0,0,0
83.12,2.64,other,155,0,0,0
25.57,4.22,gas_station,303,0,0,0
77.74,13.88,entertainment,257,0,0,0
82.5,1.26,airline,443,0,0,0
6.08,18.61,pharmacy,207,0,0,0
4.46,18.28,atm,460,1,0,0
14.35,36.83,restaurant,201,1,0,0
20.81,24.12,hotel,122,0,0,0
295.28,2.41,restaurant,709,0,0,0
12.58,102.76,airline,550,0,0,0
383.45,40.65,gas_station,373,0,0,0
99.13,62.79,entertainment,542,0,0,0
18.57,61.92,gas_station,180,0,0,0
21.17,15.07,airline,274,0,0,0
12.39,26.62,hotel,30,0,0,0
49.6,52.9,online_retail,196,0,0,0
348.94,6.57,pharmacy,207,0,0,0
32.57,10.02,atm,239,0,0,0
73.46,2.94,online_retail,459,0,0,0
31.56,67.49,hotel,673,0,1,1
63.42,28.19,pharmacy,450,0,0,0
17.93,8.14,hotel,85,1,0,0
55.22,29.17,atm,30,1,0,0
18.77,17.87,atm,745,0,0,0
9.09,23.48,other,427,0,0,0
35.64,21.34,online_retail,74,0,0,0
41.04,6.85,restaurant,332,1,0,0
57.55,15.84,entertainment,577,0,0,0
16.01,2.69,entertainment,415,0,0,0
23.13,27.81,online_retail,277,0,0,0
16.58,53.31,atm,455,0,0,0
47.83,19.43,hotel,430,0,0,0
46.69,19.09,atm,437,0,0,0
14.19,26.8,gas_station,137,0,0,0
44.89,9.44,pharmacy,413,0,0,0
4.45,12.38,entertainment,415,0,0,0
18.15,6.33,online_retail,311,0,0,0
15.86,34.48,grocery,30,0,0,0
10.71,42.29,pharmacy,861,0,0,0
26.86,7.04,other,421,0,0,0
78.47,13.87,grocery,388,0,0,0
34.85,3.87,online_retail,566,0,0,0
35.58,10.16,restaurant,229,0,0,0
36.89,4.0,hotel,489,0,0,0
81.61,1.84,restaurant,155,0,0,0
45.26,48.27,gas_station,574,0,0,0
19.91,2.14,entertainment,436,0,0,0
19.72,192.56,entertainment,278,0,0,0
930.36,60.1,hotel,614,0,0,0
2.11,14.85,gas_station,340,0,0,0
9.17,83.81,grocery,744,0,0,0
3.67,1.26,gas_station,591,0,0,0
10.57,31.53,entertainment,107,0,0,0
12.37,17.04,other,560,1,0,0
9.69,1.57,other,520,0,0,0
8.34,1.76,hotel,629,0,0,0
34.04,52.01,online_retail,391,0,0,0
11.55,6.01,grocery,233,1,0,0
49.16,39.11,airline,531,0,0,0
17.04,4.11,restaurant,575,0,0,0
39.2,78.41,hotel,515,1,1,1
11.38,132.61,grocery,383,0,0,0
18.16,48.16,pharmacy,324,0,0,0
25.59,64.4,pharmacy,361,0,0,0
15.21,20.72,restaurant,185,0,0,0
11.56,6.78,pharmacy,199,1,0,0
10.55,12.77,atm,419,0,0,0
8.62,28.58,online_retail,504,0,0,0
15.09,6.11,airline,261,0,0,0
41.3,3.63,grocery,417,0,0,0
1.83,74.36,other,217,0,0,0
32.8,41.35,airline,519,0,0,0
87.69,2.44,gas_station,388,0,0,0
6.84,4.47,grocery,548,0,0,0
1.48,58.48,hotel,360,0,0,0
3.35,14.61,restaurant,30,0,0,0
67.99,14.84,atm,564,0,0,0
10.97,9.71,grocery,495,0,0,0
29.09,3.0,atm,363,0,0,0
47.2,39.96,gas_station,684,1,0,0
10.4,18.44,entertainment,198,0,0,0
11.46,10.43,other,474,0,0,0
7.51,25.12,gas_station,189,0,0,0
2.66,24.87,grocery,30,0,0,0
9.7,29.1,grocery,292,0,0,0
16.65,34.65,gas_station,508,0,0,0
21.15,57.69,restaurant,428,0,0,0
24.65,35.45,entertainment,585,0,0,0
132.44,16.62,gas_station,39,0,0,0
78.69,10.49,grocery,391,0,0,0
78.79,20.49,gas_station,268,0,0,0
6.85,8.08,restaurant,549,0,0,0
12.81,6.22,restaurant,54,0,0,0
47.54,9.33,grocery,434,0,0,0
9.65,61.92,atm,288,0,0,0
2213.84,4.96,atm,250,0,0,0
31.54,20.67,airline,394,0,0,0
8.18,24.55,hotel,553,0,0,0
6.88,33.34,hotel,356,0,0,0
20.43,11.76,entertainment,204,0,0,0
7.58,7.03,gas_station,190,0,0,0
212.7,9.14,other,260,1,0,0
298.89,17.41,other,201,0,0,0
243.55,49.22,entertainment,832,0,0,0
13.64,8.76,gas_station,251,0,0,0
166.18,8.56,restaurant,640,0,0,0
7.57,16.21,gas_station,100,0,0,0
10.93,18.7,grocery,285,0,0,0
12.18,27.82,grocery,523,0,0,0
42.08,30.32,grocery,532,0,0,0
2.72,17.64,hotel,419,0,0,0
49.34,1.22,restaurant,232,0,0,0
57.93,32.58,grocery,30,0,0,0
4.74,2.05,gas_station,571,0,1,0
8.37,56.47,atm,489,1,1,1
4.12,4.42,hotel,342,0,0,0
18.75,44.5,online_retail,211,0,0,0
48.87,4.51,gas_station,30,0,0,0
8.42,6.52,atm,108,0,0,0
50.95,83.7,other,206,0,0,0
11.09,2.35,airline,273,0,0,0
5.46,9.87,pharmacy,268,0,0,0
88.54,47.69,online_retail,467,0,0,0
33.06,4.23,pharmacy,258,0,0,0
5.86,21.92,other,459,0,0,0
12.12,47.82,restaurant,299,0,0,0
107.4,3.25,other,175,0,0,0
13.81,1.7,gas_station,366,0,0,0
43.57,24.03,online_retail,442,0,0,0
28.03,10.62,pharmacy,332,0,0,0
10.64,40.17,grocery,340,0,0,0
12.31,33.37,entertainment,230,0,0,0
12.41,83.55,airline,414,0,0,0
168.82,103.91,other,570,0,0,0
40.55,65.86,online_retail,523,0,0,0
171.99,6.43,grocery,548,0,0,0
614.43,33.87,hotel,497,0,0,0
1372.42,23.11,online_retail,250,0,0,0
25.92,9.08,pharmacy,862,0,0,0
13.14,26.6,airline,337,0,0,0
29.54,45.29,grocery,408,0,0,0
2.72,32.37,hotel,567,0,0,0
5.42,5.43,online_retail,358,0,0,0
62.77,18.53,hotel,376,0,0,0
10.52,13.95,hotel,351,0,0,0
21.8,0.64,gas_station,361,0,1,0
66.29,44.87,pharmacy,411,0,0,0
87.37,21.93,other,112,0,0,0
6.17,0.17,pharmacy,658,1,0,1
21.05,28.82,gas_station,267,0,0,0
20.46,5.85,restaurant,446,0,0,0
33.45,28.52,gas_station,389,0,0,0
23.55,19.18,hotel,296,0,1,0
28.42,1.87,pharmacy,38,0,0,0
16.26,7.49,online_retail,64,1,0,0
10.33,19.66,hotel,194,0,0,0
16.87,10.85,hotel,537,0,0,0
3.47,6.87,pharmacy,209,0,0,0
25.21,58.51,atm,627,0,0,0
6.71,33.11,grocery,626,0,0,0
58.35,75.12,pharmacy,182,0,0,0
16.64,5.49,online_retail,202,0,0,0
8.82,33.39,pharmacy,396,0,0,0
28.44,7.86,other,115,0,0,0
6.82,60.23,grocery,372,0,0,0
6.96,33.65,other,294,0,0,0
52.81,3.45,atm,411,0,0,0
53.63,32.64,restaurant,128,1,0,0
4.36,42.68,entertainment,180,0,0,0
71.29,35.66,restaurant,40,0,0,0
76.37,34.84,other,424,0,0,0
6.74,10.2,online_retail,88,0,0,0
19.0,8.11,restaurant,687,0,0,0
6.13,2.63,hotel,521,0,0,0
11.12,53.74,pharmacy,73,0,0,0
1.3,7.85,airline,408,0,0,0
11.91,19.48,restaurant,463,0,0,0
50.1,89.77,entertainment,434,0,0,0
45.03,26.42,entertainment,432,0,0,0
38.31,53.19,entertainment,228,0,0,0
4.15,57.04,grocery,491,0,0,0
2.69,0.39,hotel,771,0,0,0
17.52,21.79,restaurant,602,1,0,0
8.62,12.56,grocery,386,0,0,0
102.7,20.34,airline,455,0,0,0
81.37,4.63,online_retail,314,0,0,0
21.12,76.79,pharmacy,437,0,0,0
31.22,2.05,online_retail,610,1,0,0
7.64,28.15,restaurant,154,0,0,0
4.01,7.57,pharmacy,388,0,0,0
73.08,13.41,online_retail,468,0,0,0
26.16,2.23,airline,244,0,0,0
26.29,24.95,pharmacy,571,0,0,0
10.5,8.62,gas_station,501,0,0,0
71.28,49.89,online_retail,58,1,0,0
13.35,1.68,grocery,652,0,0,0
7.04,32.9,hotel,208,0,0,0
74.03,71.19,other,116,0,1,0
4.79,22.23,grocery,30,0,0,0
54.7,11.68,pharmacy,92,0,0,0
10.97,20.21,other,30,0,0,0
17.04,7.96,pharmacy,134,0,0,0
41.5,48.8,online_retail,433,0,0,0
54.4,57.93,entertainment,289,0,0,0
32.11,17.25,other,30,0,0,0
67.96,27.87,pharmacy,411,0,0,0
8.01,16.62,online_retail,395,0,0,0
11.24,3.36,gas_station,295,0,0,0
14.24,23.75,other,289,0,1,0
19.19,8.62,pharmacy,490,0,1,0
8.66,90.19,grocery,649,0,0,0
31.88,54.15,airline,95,0,0,0
11.23,39.39,online_retail,103,0,0,0
2.42,58.22,atm,441,0,0,0
17.85,3.12,gas_station,106,0,0,0
24.76,12.52,atm,244,1,0,0
5.13,19.6,other,385,0,0,0
38.52,0.92,entertainment,70,1,0,0
18.12,23.59,atm,487,1,0,0
10.2,22.65,atm,334,0,0,0
32.53,1.68,hotel,547,0,0,0
7.07,54.01,gas_station,192,1,0,0
33.85,66.84,entertainment,345,0,0,0
10.1,66.73,pharmacy,455,0,0,0
72.5,0.67,online_retail,411,0,0,0
51.4,13.58,entertainment,30,1,0,0
18.01,6.98,grocery,221,0,0,0
5.8,0.86,hotel,344,0,0,0
129.39,25.16,entertainment,584,1,0,0
35.9,19.42,airline,132,0,0,0
9.77,0.85,entertainment,393,0,1,0
30.43,4.04,atm,338,1,0,0
96.09,8.77,atm,200,0,0,0
93.39,7.43,gas_station,483,0,0,0
59.23,59.41,pharmacy,441,0,0,0
5.16,84.23,online_retail,454,0,0,0
132.26,15.56,restaurant,366,0,0,0
2.82,10.12,online_retail,562,0,0,0
13.72,1.55,pharmacy,131,0,0,0
17.26,1.22,airline,449,0,0,0
53.44,22.5,entertainment,212,0,0,0
24.89,29.75,other,438,0,0,0
54.02,52.57,restaurant,125,0,0,0
29.12,22.65,hotel,240,0,0,0
8.46,5.35,entertainment,514,0,0,0
55.77,21.45,entertainment,30,0,0,0
17.31,41.17,hotel,204,0,0,0
16.0,2.57,restaurant,494,0,0,0
45.84,5.88,pharmacy,601,0,0,0
173.39,1.8,other,525,0,0,0
1.77,11.14,gas_station,625,0,1,1
29.19,4.73,other,397,0,0,0
29.43,7.19,hotel,128,0,0,0
350.82,21.4,airline,510,0,0,0
18.07,15.29,grocery,197,1,0,0
17.06,50.22,online_retail,509,0,0,0
11.99,8.82,other,455,0,0,0
6.79,6.48,entertainment,225,0,0,0
16.87,5.79,restaurant,218,0,0,0
8.07,12.88,atm,393,0,0,0
7.18,14.27,hotel,348,0,0,0
41.52,16.31,pharmacy,331,1,1,1
9.74,11.58,other,538,0,0,0
16.15,18.62,grocery,161,0,0,0
10.04,37.19,restaurant,366,0,0,0
24.19,0.87,hotel,787,1,0,0
3.35,19.23,restaurant,452,0,0,0
16.55,49.05,pharmacy,220,0,0,0
22.4,84.1,airline,376,0,0,0
4.03,21.96,grocery,513,0,0,0
21.74,12.15,pharmacy,399,1,0,0
6.25,15.78,restaurant,461,0,0,0
35.23,35.88,hotel,493,0,0,0
42.8,61.64,atm,489,0,0,0
56.02,6.94,airline,202,0,0,0
38.64,19.67,atm,417,0,1,1
80.45,4.96,online_retail,268,0,0,0
23.69,6.67,restaurant,467,0,0,0
84.72,19.36,gas_station,268,0,0,0
36.56,7.12,restaurant,760,0,0,0
32.86,14.58,airline,132,0,0,0
21.53,11.02,hotel,256,0,0,0
909.03,11.8,pharmacy,472,1,0,0
69.49,17.75,entertainment,151,0,0,0
14.91,8.37,hotel,213,1,0,0
10.39,3.42,atm,429,0,0,0
77.94,42.05,other,30,0,0,0
82.84,12.12,restaurant,294,0,0,0
6.97,20.38,pharmacy,558,0,0,0
0.91,2.77,entertainment,421,0,0,0
6.35,8.28,grocery,237,0,0,0
111.38,10.76,airline,764,0,0,0
56.96,20.72,restaurant,498,0,0,0
44.99,6.92,other,206,0,0,0
21.45,16.37,other,389,0,0,0
24.06,11.82,other,498,0,0,0
63.21,22.45,other,621,0,0,0
35.03,54.25,other,328,0,0,0
47.61,25.98,restaurant,531,0,0,0
8.97,53.61,airline,678,0,0,0
10.7,11.75,gas_station,508,0,0,0
13.67,11.53,atm,70,0,0,0
13.32,22.9,hotel,30,0,0,0
9.67,9.71,restaurant,419,0,0,0
32.94,26.49,pharmacy,590,0,0,0
15.72,3.77,entertainment,587,0,0,0
23.33,65.85,grocery,675,0,0,0
20.73,13.01,online_retail,119,0,0,0
6.7,26.88,restaurant,427,0,0,0
24.87,6.99,hotel,217,0,0,0
32.86,21.57,airline,655,0,0,0
17.76,0.54,airline,359,0,0,0
40.72,3.92,online_retail,481,1,0,0
9.64,18.68,grocery,429,0,0,0
5.86,52.3,atm,39,0,0,0
9.51,22.39,grocery,294,0,1,0
34.75,3.72,grocery,728,0,0,0
1.99,12.12,atm,79,0,0,0
5.92,54.8,gas_station,297,0,1,0
3.81,10.6,online_retail,508,0,0,0
17.26,3.92,restaurant,101,0,0,0
87.68,20.94,restaurant,470,0,0,0
40.64,17.8,grocery,30,0,0,0
6.17,45.04,hotel,30,1,0,0
9.23,7.51,airline,452,1,0,0
50.37,25.84,other,151,0,0,0
40.48,28.11,atm,616,1,0,0
9.82,27.96,atm,219,0,1,1
199.24,29.13,atm,370,0,0,0
18.24,14.5,airline,350,0,0,0
37.64,39.38,hotel,340,0,1,0
13.18,34.15,restaurant,77,0,0,0
16.52,1.02,other,556,0,0,0
19.41,1.09,airline,528,0,0,0
27.47,37.69,pharmacy,253,0,0,0
15.18,85.86,gas_station,312,0,0,0
47.71,11.97,gas_station,30,0,0,0
27.29,10.82,atm,311,0,0,0
5.82,22.05,entertainment,605,0,0,0
42.28,23.72,pharmacy,399,0,0,0
33.74,14.67,entertainment,523,0,0,0
25.79,22.17,atm,284,1,0,0
4.79,0.18,airline,665,0,0,0
2.0,30.98,entertainment,426,0,0,0
10.73,10.75,other,444,0,0,0
16.63,14.93,online_retail,283,0,0,0
35.09,76.7,atm,81,0,0,0
9.85,24.35,airline,451,0,0,0
11.16,24.42,hotel,322,1,1,1
17.97,49.77,atm,531,0,0,0
7.25,24.74,grocery,122,0,0,0
35.29,0.24,atm,503,0,0,0
11.86,3.9,other,535,0,0,0
5.76,15.05,online_retail,688,0,0,0
14.45,9.56,online_retail,567,1,0,0
15.11,19.0,entertainment,560,0,0,0
3.47,3.8,airline,254,0,0,0
3.2,33.07,gas_station,318,0,0,0
